well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.091,GC073,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
C4,0.098,GC069,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
C5,0.094,GC075,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
C6,0.089,GC070,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
C7,0.086,GC065,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mgl ∆glt,Double KO
C8,0.093,GC098,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆his ∆glt,Double KO
C10,0.09,GC097,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆pot ∆glt,Double KO
D3,0.09,GC073,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
D4,0.095,GC069,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
D5,0.091,GC075,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
D6,0.099,GC070,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
D7,0.088,GC065,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mgl ∆glt,Double KO
D8,0.092,GC098,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆nmp ∆glt,Double KO
D9,0.093,GC074,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆his ∆glt,Double KO
D10,0.091,GC097,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆pot ∆glt,Double KO
E3,0.088,GC073,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
E4,0.097,GC069,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
E5,0.091,GC075,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
E6,0.091,GC070,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
E7,0.086,GC065,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆nmp ∆glt,Double KO
E9,0.095,GC074,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆his ∆glt,Double KO
E10,0.091,GC097,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆pot ∆glt,Double KO
F3,0.09,GC084,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mal ∆glt,Double KO
F4,0.092,GC084,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mal ∆glt,Double KO
F5,0.091,GC084,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆mal ∆glt,Double KO
F6,0.099,GC106,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆rbs,Double KO
F7,0.1,GC106,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆rbs,Double KO
F8,0.098,GC106,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆flh ∆rbs,Double KO
F9,0.091,GC100,1,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆rbs,Double KO
F10,0.092,GC100,2,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆rbs,Double KO
F11,0.089,GC100,3,acetate,2021-08-12,1,0.0,0.0792962962962963,∆dpp ∆rbs,Double KO
C3,0.091,GC073,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆rbs ∆glt,Double KO
C4,0.099,GC069,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆glt,Double KO
C5,0.093,GC075,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆glt,Double KO
C6,0.089,GC070,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆opp ∆glt,Double KO
C7,0.086,GC065,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mgl ∆glt,Double KO
C8,0.093,GC098,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆his ∆glt,Double KO
C10,0.09,GC097,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆pot ∆glt,Double KO
